sentence,label
والله بقى فيا الله يفرجها عليه ويارب يشوف من حاله,positive
راك عزيز الميلودي دير شي حل مع دوك الوليدات وصبر معاهم ان الله مع الصابرين,positive
( تحصنت بذي العزة,positive
بنات عويطة و بنات المتوكل  اللي حرث الجمل ف 1984 دكو ف 2020,positive
فهمتوا دبا علاش رجال تايخافو ويتجنبو بنت زوينة ......,negative
على ما اظن ان هاد المخلوق كبر في دار الدعارة,negative
اودي إلى تبعتي زمن تلقاي راسك في جهنم  ما تنسايش صبر على دنيا يومن غدا تلقاي ربي انت محجبة تبعة طريق ربي سبحانه انت من اهل جنة اما إلى تبعتي شوف تفي خبار فراسك السلام عليكم الله هدينا هديك يا رب,positive
هدشي راه صحيح تانا عندي الجن العاشق وكنت مزوجة وطلقة وباقي كيجي ينعس معايا,positive
السلام عليكم ورحمة اللة وبركاته اسمعي بنتك ماشي هدشي تاع طبيب عند مرض روحي دي بنتك عند فقيه صحيح وبالي بها والله العظيم حتى تولي لاباس البنت تسكنات,positive
معرت مالها كتولي فيها لعيقة وتعوج في داك الفم وتشلي بدوك ليدين  يخ تفو,negative
اويلي وحدي عليا وعلى كمارتي فعمري 22عام وهاد تمكيجا درتها نهار عرسي .فقط وراجلي يقولي بلا مكياج زوينة لمنافق لاخور😂😅,negative
حت انا ياله تزوجت معى حني فقراء هو عيش خريج المغرب ضحك عليا ورفع عليا دعوت طلق حت جمعت الورقة ديلي كلشي انا تصدمت عمل عليا محمية انا والله معندي تصدمت,positive
سيري الله يعطيك دل حشمي غير على هداك رجل حتى هو مدلول مافهش روح روجولة وليتو باغين فلوس باي طريقة راه دنيا فانية اتقي الله اتقي الله,negative
لقيتي  الرجولة ديال خوك الملولي فجنبك سبحان الله تبدلتي 100 درجة على كي كنتي قبل تبارك عليك اخويا الملولي رجولة ولد الوقت,positive
زعما هاد زمر متيق راسو بنت بغيت ليك العاقر اعين مومن,negative
فيروس الزملة هادا,negative
باينة فيك نية مسكين و غير بوهالي 😯 .... كنصحك تدير شي سوان لوجهك ,negative
سيرو الله يعطيكم غير العز إما الدل راكم فيه كاملين 😑,negative
شوف تفي دايرة خدمتها😂😂😂😂😂😂,positive
تفو علي بنادم الله يعطيك غير وسخ,negative
كنت فقيرة أختي.  وقريت وعيت نقلب على خدمة ملقيتش باش نخرج راسي أو والديا من الفقر. تغربت ودابا كنجيب الخبز بعرق كتافي ونصرف على والديا ونتمنى يارب تسهل عليا نعمل مشروع نبابا فالمغريب,positive
هاد شوف تيفي كادير الإشهار  للنقوشة و الزوامل ياك ما المسؤولين على هاد شوف تيفي  حتى هوما فيهم اللعبة لأن فين ما  كان شي  زامل  كي جيبوه و المرجو منكم البحث في هذا الموضوع وشكرا,negative
لسسه امبارح بحذركو من ولاد الجزمه فيفي ولاد شرموطه هههههههههههههههه😂,negative
هاد صوفيا طالوني واش رجل ولا مرا,positive
السلام عليكم ورحمة الله (انا بشرى)بغيتي تبدلي حياتك🌱 وعندك طموح بغى توصلي لأعلى المناصب👍 هذي هي الفرصة الذهبية🏆 متفلتهاش من اديك مزوجة👩‍❤️‍👨 عندك اولاد👪 ولا ممزوجاش كلشي ايقدر اخدم هاذ الخدمة غير بتلفونو 📲 امن دارو 🏡 في الوقت الفارغ ديالك لا باطرون اغوت عليك 😡🤬 ولا انت مجبرة تفيقي بكري 🌙 وخا تكوني خداما👩🏻‍💻 تقدري تزيدي خلصة اخرى💰💵.. الى بغيتي تنضمي لينا مرحبا بيك  تواصلي معنا   👇👇,positive
وجوه الزلط موضوع مجرتل مهريل تفو على حيوانات بشرية استحمار ابتغال امتعاز ابتجاج يخ تفو على جيل طالع,negative
وش الانفصاليين كيموتو بالجوع في المخيمات في تندوف اهدا عندو سيارة من النوع الرفيع. من يشتري لهم هده الرفاهية من يدعمهم بهذه  الأموال؟ ؟؟كل هده الأسئلة يجب أن يرد عليها عسكر الجزائر وبلاد فرانكو.,negative
قناة شوف تيفي عوض تقلب على المواهب ف المجالات العلمية و الإبتكار . تنقب فقط على العاهرات و الراقصات و مجاري الفضلات,negative
شكون انت وشكون دنيا بصح عندها الدوق ماشاء الله عليكم بجوج اويلي وسترونا الله يفضحكم ورقتو الروبيني طالق الصدا في الصاك ,negative
تجمعتو يامسخيط هههههه,negative
سلام عليكم ورحمة الله وبركاته اخي. نزار الله يحفظك ربي انورك,positive
قناة محمد زينون الموهبة ضائعة تعونو معاه مسكين كلشي ابارطاجي,positive
ههههه وجه لخر كجبد لخري,negative
تحية لكل مغربي ومغربية حرة وتبقى الصحراء مغربية,positive
كضحكو على الوقت بقاو لينا غير الشيخات ها الناشطة ها المقلقة او حنا فاش نفعنا هاد الموضوع سيرو تلاقاو لينا مع المسؤولين او ليدك اشرحو لينا هاد المشاريع الخاوية او هاد البنية التحتية الرايبة الله ايريب عليكم الردم  الدار البيضاء صابحة بحالا حمل فيها الواد ديال اوريكة ضعنا في رزقنا الله اياخد فيكم الحق كاملين المسؤولين او الصحافة ديال الويل الله اقطعكم,negative
الله يعطيك العز اما الذل راك فيك,negative
والله الا فرعك لعقوبة لبحالك فرحنا ليك,negative
واصحااااااااافة راعيو لولادنا راه دمرتو لينا اخلاق لبلاد ودينا. وانت اولدي طلب اللجوء ايلا ما كنتيش غترجل,negative
شكديرو لكدوب,negative
"الله يسلط علبكم شي طراكس ديال الصح""",negative
مشيتي فيها السي المخامي ايوى خمم مزيان را شوف TV   هاذي ورجاك على ؟؟ 😁😁😁,positive
الأيام عطات غير للشيخات,negative
شوف تيفي سير ديري لرسك شي  حاجة تكون تتفيد ليك وبرك من المصيب ولكدوب مكينش لاش اختي,negative
بلاد عمرت بزومل تفو,negative
بل بقا فيا الحال على  الذي يقول بانه ينتمي للصحافة,positive
حسبي الله ونعمة الوكيل,positive
ههههههههههههههه دابا هوما بجوج هااااانبة عارفينهم فاقدينها و لعقل على قد لخال مرففوووووع عليهم القلم و لكن هادوك لي كايشطحو فالفيديو شنو بغاو يوصلو لينا و شنو هدفهم من الحياة را صراحة بنادم واللهتا هبل فالمغرب,negative
دعيتك الله يا شوف خيخي فينما كان شي مختل عقلي كتجيبيه لينا انا بعدا منسمح ليك لا دنيا لا اخرة ديزابونيت من هنا مع ذالك باقي كيوصلني هاد العفن معرفتش اش ندير واش نبيع تلفوني و لا نطج و لا شنو ندير,negative
دخلت شفت القناة الصراحة التفاهة و الوسخ بما للكلمة من معنى و الله ماعرفتش علاش بحالكم لي عاطياهم هاد الوقت,negative
شكون عاود الفيديو أكثر من مرة وحزنت على نزار مسكين الله يفرجها عليك لأن الأغنية تتحكي على الواقع اللي عاشوا مسكين 😭😭😭😭😭😭😭😭😭,positive
البرتوش يالا الروعة 😍😍😍😍,positive
الله بارك ربي كملكم من الجزائر,positive
خاصها ترجع إلى الصفر يا رجال,positive
شحال من واحد دابا كايشوف هاد التعليق بغتك تشوف ميمتك في جنة الفردوس الأعلى الى فرحتيني بشي ابوني,positive
هداك الفقيه اصلا سحار لي خاف من جن يكون مسلم او كافر خاصو يصرعك,negative
أنا فنان حقيقي أقسم بالله العظيم وصوتي رائع أنا حاط الأغاني ديالي على القناة ديالي دخلو وحكمو بغيتكوم تساعدوني بي أبوني شكرا   للناس للي دعموني من قلبي @ @  -,positive
قالت غير رباوها راه دكشي علاش اغتصابوها ولاد الكلاب حيث ماشي بنتهم وفي جميع الأحوال حرام يتعداو عليها حتى ولم تكن بنتهم,negative
حسبي الله ونعم الوكيل,positive
اخخخخخخ تفو.رابحة الحولة ما بغاتش تشد الارض,negative
ياربي تسترنا يارب,positive
شحال من واحد دابا كايشوف هاذ التعليق بغيتك تشوف ميمتك فجنة الفردوس الأعلى إلى فرحتيني بأبوني، جزاك الله خيرا اخي اختي*,positive
ما حشمتيش و عندم لوليدات اش غادين يقولو ملي يشوفو. القناة ديالك,negative
لا حول و لا قوة الا بالله,positive
الى مزال عندك مشكل في الحالة المدنية انا مستعدة نتكلف لك بالمحامي باش نديرو لك تصحيح الاسم خليليا الرقم ديالك وأنا نتصل بك,positive
فكرة الأغنية لتوصيل الرسالة رائعة باشتراك مع المللولي ✌👍  كملوا على الجزء الثاني من الأغنية ( لا تنسوا انا في كل فشل بداية نجاح جديدة  بالعزم  والنظرية الإيجابية  ),positive
زوبيدة اتري.  عافك قوليهم يبدلولك  سمية.,negative
من نيتك يا زوماح راك فنان ومغني ودابة عارضة أزياء نعل الله الرجل المتشبه بالمرأة ولكن العيب ماشي عليك على بعض الصحافة ديال الزبل لي كتستقبل وتستضيف امثال هذ زوماحين وهذ التافهين العالة على المجتمع,negative
ههههههه  وناري   معامن   عايشين    تفو تفو   على بلاد  الله انزل عليكم نعلة انشاء,negative
لبنات دخلو ضربو عندي دويرة عندي وصفات تجميلية و مطبخية عفاكم شي ابوني على اليوتيوب Sofia Chanel Web,positive
مستحيل تشوف دعوة الوالدين متعونش هد القناة ربي يدخلهم الجنة وبدون حساب يارب العالمين,positive
هههههههههههههههه يتناولون اللحم بالبرقوق عوض الحلوى,positive
الحمد لله وليت مشهور شي جيم باش، نعرف راسي واش، تشهرت اولا لا,positive
ربي يهدي النقش تاع الملك ممي 6 هو السبب الحقيقي تاع الدعارة قتل الناس,negative
كون رجل اسي محمد,negative
ثم حاولت الذهاب لكن مذاق العسل راق لها,positive
تفو تفو لا حوله ولا قوت الا بالله  ياربي تبان فيهم وهاد لعواشر يارب تسترنا  حسبي الله ونعمه الوكيل,negative
سلام عليكم إخواني أنا فلسطيني إسمي محمد عمري14 سنة ممكن تدعمونني في القناة وشكرا على مرورك الجميل,positive
العز للمغربيات و المغاربة فين ماكانوا 🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦,positive
"نكحة جديدة للملك الابله والحمد لله
",negative
هاد جوج علاش باقيين مسدوش ليهم القنوات ديالهم ,negative
للأسف بعض المغربيات مثلك لا يهمهم إلا المال وهذه هي نتيجة ألروتين اليومي,positive
سوف خيخي,negative
خليتي حقك نتيا,positive
لا حول ولا قوة إلا بالله العلي العظيم حسبي الله ونعم الوكيل,positive
وايلا كنت بنت نوال هاديك حياتها . ونوال راها مها وعاشا حيتها,positive
رشيد رفيق ماطلعش رجولة كان عزيز عليا داك سيد حيت ميت ليه باه وناس تعاطفو معاه بزااف,negative
لاحولة ولا قوة الا بالله ان بعدا كنفكر نشري بقرة ونستافذ منها تفو على كمامر,negative
انت بين خونتا من طيارة,negative
"فإلى الله المشتكى""",positive
ذنوب الأبطال اللي تكال حقهم وفلوسهم  فقراء مستورين بالحلال و أغنياء عريانين من كثرت الحرام  الله يسترنا و يستر وليدات المسلمين أما هي منها بزاااااااااااااااااف مادرتش شي جديد العرا أسهل حاجة يديرها أي واحد,positive
اش هذ التخربيق والوهم والخرافة هل يوجد نص او اية في القران تقول بان الجن تزوج بامراة بشر,negative
عالم  بوزبال,negative
الحكرة كثيرة فالمغرب ولكن الحق عند الله سبحانه,positive
ياربي على زمن وصلنالو,positive
الله يعاونك وحاول تبعد من شخصية مرأة لان مجتمع لا يرحم,positive
خصك طبيب نفساني,negative
بغتي تفتحي القناة زكارا عليه عيا صابر فلاخر انفاجر غزا فيك وجه شمكار ة اختي سيري راصك,negative
بنتك مريضة خاصها طبيب نفساني,negative
ياربي السلامة وقت ولينا فاقدين الثقة حتى في والدينا  الام الي خاصها الدافع على بنتها اتنصفها كتسكت على المنكر وتتستر عليه,positive
اسألوا سادسكم اسألوا أميركم مسيلمة الكداب.الدي هدر ونهب وسرق  وووو كل تروات البلاد وترك الشعب الحقير الغبي يردد كلمة الدل عاش  الخبيت .قال صل الله عليه وسلم ( اقتلوا من لاغيرة له) فألويل لكل مسلم لا غيرة له.أي دين وأي  إيمان بلا غيرة .قبحك الله يا مسيلمة السادس الخبيت,negative
قناة الصرف الصحي شوف زابي كلاب,negative
دابا زعمت زعمت,positive
راك راجل ونص انا بغيت ربي يرزقكم وال حسدكم الله ياخد فيهم لحق,positive
طيب كل بلدان فيها دعارة الطيب وشرير ليش تنشرون فيدوهات وتفضحون الشعوب هذا اكبر غلط,negative
بينتي لينا بكري شكون لي جا من بعد مارجع ليها أو عاوتاني ساستو😂😂😂,positive
بلي انتما لهاجمين عليه.راكي بلاد الديمقراطية كل واحد تشجع فرقتو. والقانون تسمح كل واحد يقول لعجبوا  .هدا يقول عش الوداد والآخر عاش الرجاء,positive
سلام البنات دخلو عندي لقناة ديالي ديرو لي أبو ني الله إيجزيكم خير,positive
هاذي جديدة بصحتكم ههه,positive
الظلم صعيب. وخصوصا لما تكون الأم ظالمة وفاجرة . والضريبة الصعبة من الاب والاخ,negative
سير لله يا خد فيك الحق معندك خوت غير انت محام تضلم بنت الناس وهدوك اتصاور غد اتكدبهم الضالم لاخر,negative
ختي المغاربة كامل معاك و المجتمع العربي يتابع فالقضية إذا كاين عقاب لازم في زوج والمحامي أكبر منك سن و متزوج هو لي خان مرتو ماشي نتي و راح معاك برضايتو و الزوجة تاعو خصها تشكي بيه ولا تسمحلو وتسمحلك لكن ترسلك للسجن و هو يبقى برا هذا منكر و الرضيعة لازم يبان ابوها و يعترف بها  قضية اثبات النسب ستكون هي الحلقة الاخيرة و بربي تربحي القضية و درس ليك ولينا  مكاش ثيقة مكاش زواج بالفاتحة و تكون النهايات حسب البدايات فالاول خاين مرتو يخونك و يخون الف وحدة  هذا خاين متستناي والو من عندو انسبي البنت لابوها وربي يسعدك و هذا حد الباس,negative
سيري الله اسهل عليك راكي اصبحت ساحة و اداة لتصفية الحسابات سيري راكي شوهتي رأسك و عائلتك اصبحت متل خشبة لعرض المسرحيات بسنيورهات المصالح,negative
أنا عارفة القصة ديالها هاذ البنت ماشي لخاطرها راها في أزمة نفسية وعندها مشاكل,positive
قناة شوهة تيفي الرائدة في فضح خصوصيات الناس و تشويه سمعة الناس الله إعطيكم العداب الديوثي واقف تتفرج,negative
ختي سلمى الله ادير ليك لي فيها الخير,positive
للاسف لااحد يدعم اهل القرآن الكريم اتمني لكم اشتراك في قناتي مرحبا بيكم 😍😘🤲❤️,positive
هبيلة وقالو ليها شطحي الله يشوف من حالك اختي لقيتي غي دياب كل واحد كيجر المصلاحتو,negative
انا راحل بحال هداك غير نشوفو نموت بالخلعة تفو على رجال الخكارة,negative
"شعب حلوف""",negative
اولا البنت المغربية قبل ما دخل المطبخ كتربط شعرها بمنديل او شبكة الشعر,positive
تلاقيتو غير النقيلات,negative
لله ينزل عليك نعلة إلى يم دين حسبي الله ونعم الوكيل في كل واحد من كم,negative
غير ختك كتمشي لبرتوش صحابليك كاع لبنات بحالها 😏,negative
وراخصو يطلقك المكلخة,negative
علاش نتي زعما اول لقاء تمشي معاه لوطيل ومع صحابو وصرفقك ومهدرتيش ومشيتي معاه نتي لي بغا تنهلي,negative
قناة الصرف الصحي. قبح الله سعيكم. قناة الفتنة و تتبع عورات الناس,negative
"دابا خاصها طبيب نفسي  اولا ثم عملية ان كانت لها اعضاء تناسلية ديال راجل""",positive
... مبروك رجوع الأغنية,positive
بعدو من الناس شوية مالكم على هاد قلة ما يدار,positive
شعلو لعافيا ف لقلاوي 😂,negative
تبارك الله عليك الله احفظك يارب أمين,positive
Moroco.. اسرائل المستقبل,negative
علاش ملي كنبغي تسيقي وتحناي كتعطي تلاجتك جيهت الكاميرا 🤔,negative
الموشكيل فالبيجامة الغوز جامعاها فالسليب و السليب كحل الغوزغوزا هههههههه,negative
بزاف علا هاد جوج تفو ميكروب,negative
أسوء يوتيوب رأيته في حياتي هو اليوتيوب المغربي,negative
خويا راه من قلبي تنقول ليك راك مضبع فهمتيها سير قرا ما ينفعك وفهم اش هي الحماية واش هو الاستقلال عاد جي تحفنا بصوتك الي ماليه لا لون لا منظر 🤣 نتا راك بالدارجه المغربيه خريييتيييي سير تكمش سير,negative
فقاش لحلقة لأخيرة  ديرو أبوني لقناة دياالي عندي محتوى زوين ❤️🇲🇦,positive
لوسخ الله يعطيك موصيبة إنشاء الله مكابيت,negative
احسن اغنية مشاء الله  شكر خويا هشام وتحية لنزار,positive
ما كاين لمطلع ليكم الشان قدنا بحالكم بعدا ماخصنا حتى نطلو عليكم غير لاحول ولا قوة الا بالله فينا الفضول كندخلو نشوفو بوزبال بحالكم,negative
مللي  ماقتلكش  كيغ والو  الله يعطيك  الغراق,negative
انا كنݣول ربما عندو شي نوكيا بيل وتديري هاد الروتين الموسخ ديالك بلا  خبارو او ورهليه شي حد وبقى فيه الحل,negative
"وشوف تفي وبارك علينا من هد الزبل ديال المرض ايخ""",negative
سرك راكم عيقتو كالت ليك روتيني ليومي,negative
الموت للخونة الحاقدين والخائنين والحاسدين والكافرين قاتلهم الله أنى يوفكون,negative
"والله حتى حشوما عليكم. طيحتوا بِنَا. مخبزة هادي ما شي ملحمة. ضيعتوا علينا فرصة تنظيم كأس العالم. واسّي الناصيري الفنان والمخرج و و و .... أشنو هاد trip أصاحبي؟؟!؟!؟؟!؟! واش بغيتوا الگريمات؟؟؟!؟!؟؟ زعما راه عندكم رزق كافي ليكم و لأولادكم ( من غير حسد... الارزاق بيد الله) و لكن و الله حتى حشوما عليكم. وايلي؟؟؟!!!؟؟؟ حتى الشاف موحا كاين؟؟!! سير أصديقي هليك في قلي البيض وتقطاع ماطيشا ودكشي. و لكن الحاجة اللي كاتجيب النقطة هي الاستاذة ثريا جبران زعما دايرا ليهم الإعراب.. بِسْم الله مجراها و مُرصاها... إيوا يا الأستاذة الفاضلة راه مرساها ماشي مرصاها. الطريف فالأمر انه بقوة الفقصة اللي جاب لي هاذ ""العمل"" قررت نفقص ناس أخرين ومن جنسيات أخرى و الله حتى كان عندهم نفس الرد :"" حشوما عليك فقصتينا"". و الله حتى حشوما عليكم. كون كنت فعلت غيورين على بلادكم و العلم المغربي و الله إما ديروا هادشي... و لكن فحال لي قلت ما كيعرف اللي فراس الجمل غير ... سمحو على هاد التگريعة راني ماقدرش نصبر على هادشي و انا مغربي افتخر بمغربتي وينبغي بلادي و الدرابو ديال بلادي.... بالله عليك أسي الناصيري مالقيتيش علم ديال المغرب احسن من هادوك اللي صورتوا بهم؟. والله حتى حشوما عليك وعليكم كاملين. وووواميييييي.  واش الموسيقى صيبتيها فشي أبليكاسيون فابور ... Tetris فيها موسيقى احسن من هادشي اللي درتي أصحبي. بلا مانهضروا على ""القصيدة"" و التصوير و المونتاج و الإخراج و و و .... و الله حتى حشوما عليكم.",negative
خوي رك شوهتي ديك البنت مسكين أشنو بغيتي عند عيب عليك ستر مستر الله علش كدير اليه العيب مع واليديه,negative
ومن هاد الشيء كامل انت مالك على هاد المراوغات سيري المخزن وهني راسك إلى كنت متأكدة من هادشي لقلتي,negative
اناماشفت حتى روتين شفت غير قزيبتك الله يعطيك فيها الدود ان شاء الله . شوهتونا بين الدول . و انت ياشوف المصايب هي المساند الرسمي ديال الفضائح واش بحال هاد الميكروب تدوزوه فالاخبار. كتشجعوا الناس على المنكر .,negative
كلشي باغي تقحبين,negative
هاد شوف تيفي الله ينعل دين مها عزيز عليها بحال هاد شي,negative
الله يسهل عليك أختي,positive
الله يعطيك الصحه والعافيه الله معك الخيتي الله الوطن الملك الصحراء المغربية والغتبق مغربية ههههههههههه,positive
واش باقي البنات تيسمحو لنفسهم أنهم يتصورو فبحال هاد الوضعيات؟ بغيتي أبنتي ديري شي حاجة شغلك هاداك,negative
وأستغفر الله العظيم وأتوب إليه,positive
والشريفة وتعاطفنا معاك او خرجتي من الحبس وباراكا واش مكتحشميش,negative
والله حتى حشومة عيب هادشي بزاف مخلين قنوات ديال ديال معقوله كتشوف بوزبال,negative
اننا في اخر الزمان,positive
اغنية زوينة 👍👍👍👍👍👍👍,positive
السلام عليكم انا حالتي المادية صعبة وكنحمد الله وعمرني طلبت ولا مديت يدي لشي حد كنخدم على راسي,positive
هخههه هادي كدبة باينة,negative
شكون جا هنا  بحالي مباشرة من لايف فلفيسبوك وبقا كيتسنا فالجديد 😂😂😂😂😂👍,positive
صماكينا اولاد العبد,negative
لا حولة ولاقوة الا بالله نحن نحن قوم نشخص المرض ولا نشخص سبب المرض,positive
و ااااااااا شكون طفا ضو,positive
شكون عاود الأغنية بزااف دلمرات الهربة النفو طالع حسن من بزاف ديال المغنين,positive
عندها اضطربات نفسيه والله حتى بكتني الله يرحمنا وبرحمته,positive
أمك على أم الأسد يا خناذير و أعتذر من الخنزير على إهانته بكم .,negative
الذنب ليس ذنب هاته المخلوقات التى لا نعرف ان كانوا أبناء علاقة شرعية بين رجل وامرأة او بين بغل وخنزير. بل الذنب والاثم الكبير على الجهال والأغبياء اللذين أوصلوهم للطوندونس,negative
الله يسهل عليك لما دير ابوني ليا ❤️♥️♥️,positive
علاش حرام عليهم كون غا ضربوه بشي حاجه قاصحة يدوخوه كولشي يتعاونو عليه اكيد كان غيتراجع 😿😿💔💔💔💔,positive
اختي مني الجن لازم ديري الكمامة الوقت صعاب ومني ايجي من مكة ردي علينا اشنو قرر ايدير على ما قلتي لي كيقرب ليك كطرا ليه شي حاجة غذا نشوفو شوف تيفي اشنو غادي يسرى ليها 😂🤪,positive
عيد ميلاد راك داير عيد الحب الله يعطينة وجهك,negative
"سيد ماشي لخاطرو  و العلم لله""",positive
خريتي مني خسرتي هضرة,negative
الله يعفو,positive
انت كتضحك وجه الطوبه وحنا كتبيكنيا,negative
شجعو القران الكريم الله ارحم ليكوم الوليدين,positive
ويلي على عدسات ومكياج ههههههههههههه كنت غ خليتوه حول ياربي تسمح ليا على هاد كلمه ههههه واش هدا بلومبي ولا اش مره قفل مره روبينى هاد مره هز معاك كلسة ديال طواليت وديك البلديه ...الله يعطيك الذل,negative
سلام عليكم العيالات معاكم(فتيحة) اللي بغات دير مشروع عمل و دخل بزاف ديال الأرباح🤑🤑🤑بلا راس المال بلا دبلوم تخدمي غير فوسط دارك وبتلفونك 🤔🥰 هذا عمل حر كتخدمي الوقت لي بغيتي 😍😍 السلعة تجيك حتى لدارك كل منتوج بغيتيه ذو جودة عالية مع أنابيلا تبيعي ونتي مرتاحة حيت جميع منتوجاتها طبيعية 100% وزائد كتقداي بأقل ثمن راسك و كتربحي 30% على كل برودوي بعتيه وعاد زيد الهدايا كل شهر فنما كتقداي زائد خلصة شهرية🤔 كتبدا من 1000 درهم حتى 5000درهم فما فوق على حسب خدمتك و مجهوداتك 💪💪💪 عطي لراسك فرصة وجربي ماتخسري والو حققي أحلامك معانا🥰🥰شنو كتسناي كليكي 👇هنا و مغاداش تندمي,positive
"حنا مغاربة دمنا 
شهيد من أجل الوطن رايتنا مرفوعة بأيادي بصبتها تشهد على حرية الصحراء",positive
هل الذي اسمعه حقيقة ؟! و من اي بلد هؤلاء !,positive
هدا جسد ديال ولد ومخ ديال بنت الله يعطيك العافيه,negative
وسيري لله يعطيك شوهة كتر من هكاك راه كيقول لمتال ادا ابتليتوم فستترو ونتي كديري هدشي بالعلالي مال موك شكون نتي سيري حشمي راه اخرتك قبر احبيبة ونتي لي هتموتي بالغيد على فسادك,negative
مسكين والله مقدرت نشوف هذا المذلة واش رجل ولا فحال المرأة وسير الله يعطيك غير ذل,negative
اتمنى من شوف tv تمسح هده الصور احتراما لأولاده و زوجته و لا حول ولا قوة الا بالله,positive
تعريف الزنا,positive
سير الله يغبر لك الجوانط مع الروايد زريعة الحيوانات الترمائية 😂😂😂,negative
هداك لوقف حدا طراكس تتحرش,negative
تبارك الله على شوف تيفي....ترقص عارية وتقدم مواهب الفحش والتعرية...ههههههعع,negative
الله يشوف من حالك اختي,positive
باينة فيها مسكينة كانت كتبغيه,positive
وَلِلَّهِ الْعِزَّةُ وَلِرَسُولِهِ وَلِلْمُؤْمِنِينَ وَلَٰكِنَّ الْمُنَافِقِينَ لَا يَعْلَمُونَ,positive
(بسم الله صلاة الجنازة على المغرب الله اكبر,positive
حبايبي شي اشترااك و لايك ل بنت شعب ❤️❤️,positive
يا ربي تلطف بنا . هادشي بزاف ما يتقبلهاش العقل .,positive
مصيبة تولد ولد وتفرح وطلع فلخر بنت,negative
تقاضى ليا الكلام وما عرفتش ما نكتب,positive
اولي على فنانة منين جتها الفنانة ديال الصح مكاين لديها فيهوم لاحولة ولاقوة الا بالله العلي العظيم حسبي الله ونعم الوكيل,negative
المغاربة أشدء على الخونة والماكرين والمخربين ،رحماء بينهم.....العز للمغرب الاصيل العريق.,positive
"طيبوبة كون كنت بنادم انا غادي نقاد ليك لوحة تشكلية دخلو عندي تشوفو اعمالي 
",positive
سي محمد قول مراتك تستر راسها او تستر راسها او فرد وجود ديالك عافك أسي محمد,negative
لاحول ولاقوة إلا بالله العلي العظيم 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂  راح نموت من الضحك  ياولد واش هذا إلى واقع,positive
مسلم كيقتل الناس الله يشفيك من خزعبلات,negative
شكون حاس بنزار فرحان حيت اغنيتو رجعات,positive
خوتي يالله حليت قناة بغيت كولشي يتعون معيا الله بأبوني إطول فعمر والديكوم,positive
تفوا على ماركة وجه الحبس ياربي سلامة,negative
\سلام عليكم البنات ولعيالات معاكم ( جميلة  ) بغيت نسولكم شكون فيكم لي خدامة فشي شركة وقتلوها بالوعود والنقاط والمستويات بلا فايدة😳اجي اختي انا عندي ليك شركة زوينة الربح مضمون وبلا نقاط ووجع الرأس منتوجات طبيعية وغير بالأعشاب وشريكة مغربية100%والربح 30%والتسجيل فابور والكاتالوك فابور 🏃🏻‍♀️وكتاخدي على كلا بنت دخلتيها 60درهم على كلا كوموند دارتها بنتك🤑ونزيدك  الكادوات على كلا كموند فابور مشي اي كادوات ومن ختيارك نتي يلاه الآلة اش خاصك فكوزينتك وفابور اجي تخيري على ذوقك ب 0درهم يلا اش كتسناي كليكي هنا ونامعاك ,positive
عندما يبدع العياشة,positive
علامات الساعة ارجعوا إلى الله تعالى.... لم اعد استوعب هده الدنيا,positive
"باراكا من تصبان ديال الموانط""",positive
تحيااا خاص من الجزائر راكم عايشين كاش شي مغريبية ياخوي ياخوي 😍😍😍,positive
حتوو بعدى على شوف تفى انا كتعجبنى,positive
 مالو كيتعوج أنا لي بنت و ما كنديرش بحال هكذا,negative
عندها مشكل في الهرمونات سبب هو التشتت العائلي مخلينها دايعة حتى حد ممسوق ليها تبلات ولات كتجمع غير مع الدراري باش تنسا لواقع ديالها حتى دخلات فحالت حيرة مبين هي واش بنت ولا ولد ولا عندها إضطرابات والاكتئاب الله يشافيها يا ربي,positive
مضحكوش راه  هاد الشي كاين وبزاف لحالات بحال هاكة قولو الله يشافي كل واحد يارب,positive
انا اقسم بالله انسحبت من هذه الصفحة ديال شوف تيفي لعنة الله عليكم 🤦‍♀️🤲,negative
الله يرضي عليك  اعترف بوليداتك...من تصاور بين فيهم كانو فرحانين الله يصوب..الغلط ماشي في المرأة...الغلط في الراجل دار هاد الشئ بلاخبار  مرتو الأولى.تلقاه بقى كيكذب على البنت أو كيكول ليها ممفاهميينش أو حاكرة علي اوزييد أو زييد ...الله يرضى عليكم البنات لا تيقووش ..ديرو  طانسيوو     .منين باغي تهرب علاش كتولد...غير اولد أو كول ماشي انا..دووز دير لاديين,positive
"كانشوف اسبانيا عامرة مغاربة وغير 3 عيالات جايين يتضاهرو  مع هذه القضية الوطنية جد مهمة. فينكم يارجال المغرب.
",positive
"الطلب السعودي جاء ردا"" على الاتهامات الاسرائيلية للسعودية  بقتل الاطفال باليمن اسوة بقتل اسرائيل للاطفال الفلسطينيين حسب ما جاء في تقرير للامم المتحدة.",positive
افاكوم دوزو القناتي سمتها sanae balwad,positive
دبا ما فهت لاش تصورو هاد الوسخ كيحير ولا يخرى وبعدين,negative
الله الوطن الملك وعاش الملك والمغاربة الاحرار,positive
لا حول ولا قوة إلا بالله العلي العظيم قبح الله الغقر,positive
حيد بعدا غير اللحية باش تكمليك الصورة,positive
