sentence,label
إختناق قنوات صرف مياه الأمطار أدى إلى تجمع المياه في الشوارع و صعوبة مرور السيارات و في نفس الوقت كشف غش المسؤولين المشرفين على المدين,negative
المقال لا يعكس الواقع على الإطلاق,negative
هذا شخص مريض شانه شان الدواعش المرضى والمهووسين بعلاقتهم مع الله هذه الفئات المريضة ,negative
يا للهول!!! حتى الأمس القريب كنت أحسب أن الحمير لا علاقة لها بالفلسفة و الفكر الحر، أما و الحالة هاته، فسأشد الرحال إلى بقعة من كوكبنا لا يوجد بها مثل هاته الأنواع الهجينة من الحمير. ,negative
مناورات روسيا في المنطقة العربية كلها بضوء أخضر أمريكي-إسرائيلي من أجل إنهاك دول المنطقة.,negative
صراحة لم نبق نعرف من ضد من في هده الفوضى الهلاكة التي بدات بالربيع العبري,negative
رحمةا لله على الأحزاب أصبحت وكالة من غير بواب يلجها كل من هب ودب ,negative
باركة علينا بزاف شوفو الناس فين وصلوا واش الامزيغي ممزوجش من العربية واالعربي ممزوجش من الامزغية ادوها في ريوسكم وخدموا بلادكم ,negative
اش غدا نقول الله اعطكم الذل معكم تقة في رؤوسكم شكون لي مسوق ليكم ازوركم عزرائيل انشاء الله,negative
لقد تسبب هذا الواقع المؤلم في نفوري من العربية، التي لا تمثل لي سوى رمزاً من رموز القهر والاستبداد,negative
الدول العربيه فقط مستهدفة سواء على نزاع عرقي وديني. الصين فيما الاف اللغات ولم نسمع بهاذا المانيا فرنسا بلجيكا .نسمع بهاذا فقط في المغرب الجزاءر,negative
و في الأخير يتحدثون عن الوطنية كيف تكون مواطنا و لغتك و انت اصلي ولد لبلاد و لغتك تحارب باسم البربرية و العرقية و الفتنة الخ الخ ,negative
تمسكوا بالقشرة واتركوا اللب لاسيادكم ,negative
ذه هي البلاد العكار فوق الخنونة ، الفقر ، الجهل، المناكر ، الهشاشة ، الشفرة ، الحكرة، البطالة ،الرشوة ، السرقة، الدعارة، لا بنيات تحتية و لا خدمات في المستوى ، و هم يقتسمون الغلة و الميزانيات فيما بينهم ، لك الله يا وطني!!,negative
أنثم أصابكم مرض الطاعون ؟ ,negative
شوهتم الاسلام بأفكاركم والاسلام منكم بريئ ,negative
حارب في وطن غير وطنه وقتل أبرياء. فلا رحمة الله عليه. وإلى جهنم و بءس المصير ,negative
الفلسفة بريئة من هذا المجرم...لقد استراح العالم منه العقبى ﻷمثاله من الظلاميين,negative
صحفي غبي وسؤاله اغبانا لله وانا اليه راجعون.الصبر لعائلته,negative
ماندادا افشل حارس مر بتاريخ المنتخب الفرنسي ولا يستحق التواجد كبديل لـ هوجو لوريس,negative
الشباب الله يهديدم من اليسموعين المولوهييس و ما الى ذالك من الأرانب العنقودية والملابس الطبيعية والله يرحمنا بالشتا,negative
لعنك الله ولعن كل واحد امثالك انتو بجم يا شفشاوني يوسف حتى اسمك مايشبه البشر يامتخلف,negative
الله الله عليكم يا مخترعون. هناك فرق شاسع بين هده الكلمة و القنون هده ليست الا كلمة تعبير فقط. أما العنف فهو عنف حتى لو كان يمارس ضظ حيوان ,negative
استمرو فى مزيد من التفاهات,negative
موعود بفشل اخر,negative
الزاكى كمدرب صعيف جدا,negative
سير بلا رجعة. دون المستوى وأي فريق سوف يتعاقد مع هذا الفاشل سيكون في القسم التاني.,negative
مدرب فاااشل,negative
الاوباش مكيحملوهش فريق اتحاد طنجة مستواه ضعيف رغم احتلاله مراكز متقدمة,negative
الاطار المظلوم من الجامعه والفروق الوطنیه بمساعدت الاعلام الریاضی المغربی الفاشل یزغرتون ویطبلون للاجانب وینسون اهل البیت .,negative
تراجع مهول للبطولة الوطنية هذا الموسم,negative
الزاكي بحالو بحال بن شيخ الجزائري نفس العقلية,negative
رغم كيدكم للرجل الزاكي في القلب ولا يقبل الشفارة وهذا هو ذنبه مثله مثل كل المخلصين في هذا البلد الله تعالى ياخذ الحق,negative
كل الفرق التي دربها فشل معها. اقول لسي زاكي سير ترتاح راك شوهتي .حشم شويا,negative
 الوداد البيضاوي لم بقدم اي شيء في كأس العالم للاندية,negative
 تماما يا اهل العفة والحشمة اصحاب الامن هم اكبر مفلسين ومفسدين التوعية,negative
 شخصيا لا ارى اي منظر خلاب كل ما يظهر قلة التنظيم و عشوائية المكان. اناس همهم هو الربح و الجودة و النظافة في خبر كان. بعض الثلوج فوق التراب في منطقة منكوبة ,negative
 كين غير صحاب مصليح الشخصية,negative
 السلام عليكم افيقو المغارب هذ فقط مضوع فتنة سياسية كي يفعل السيتسيون مايشاؤن في ضل الفتنة هضر على الزيادة على الوضيفة على الاجور,negative
لمسؤول الاول عن وضعية الكاك هو الوزير رىبس المجلس البلدي عزيز الرباح..نتمنى من المسؤولين التدخل العاجل..هنا استغلال فاضح للرياضة من قبل السياسيبن.. ,negative
متفق تماما مع التحليل...الكاك ضحية السياسة و المال و المصالح...فمتى ياتي الفرج يا ترى؟؟؟ ,negative
 عقلية سخيفة تستهزأ من القوانين عوض الإلتزام بها,negative
 ثلاثة ارباع مناطق البلد تعيش ضروف القرون الوسطى وتجاهل تام من طرف الدولة التي لا تعير اَي اهتمام لها . فقط النفخ الإعلامي والوعود الوهمية ومشاريع التنمية على الورق ,negative
 واش هاديك طريق بعدا آلي كتوصل لاوكايمدن !! حشومة يتكلم الانسان على محطة و سياحة و مناظر في ظل وجود طريق كارتية كتلك..,negative
 جميع المنتجعات المغربية تعاني من نفس المشكل . ,negative
 منطقة تفتقر للبنيات التحتية المهمة. مثل الطرق المؤدية إلى هده المحطة. بناء فنادق.منازل وأكواخ سياحية. إنشاء مطاعم ومقاهي تليق بهدا المكان,negative
و تجعل من الاستثناء قاعدة,negative
المشكل ليس في القوانين و لا البنية التحتية بل المشكلة الكبرى في العقليات و الوعي,negative
الى متى والقتل سيستمر في المناطق العربية,negative
و احنا مالنا.راكم ف حرب واش بغيتو يضربوكم بالشكلاط ,negative
الحكومة طاغية تخلق لنا فتن كي لا يرا المواطن اوضاع بلاده ويبقا منعس في الفتن عنف موزين .... اتدا الحكومة ان تتكلم على حقوق المواطن ,negative
إذا لم تفعل الدولة شيئا هل سنبقى نرثى حالنا و نأتي كل فصل شتاء بمثل هذه التقارير التي تؤلم ولكن ليس بقدر ألم و بؤس هؤلاء الأطفال الذين تضررت أيديهم و كأنها أيادي شيخ في التسعين.,negative
قساوة قلوب البرجوازيين المتحكمين في ذوالب الدولة في المغرب هي من أوصلت أكتر من ثلث المغاربة يعيشون تحت عتبة الفقر أما برد الشتاء وحر الصيف فمن الطبيعة وعلى الجميع,negative
الإنسان عديم الإنسانية هو من يغتصب الأطفال وغير الأطفال بل يغتصب حتى نفسه. ,negative
أين هي الحكومة اللهم ان هذا منكر,negative
الدولة المخزنية كتدخل ملايير الدولارات من خيراتنا وثرواتنا والشعب المغربي ظايعين ومشردين ومحرومين من ابسط حقوق ,negative
لا خدمة لا صحة لا تعليم واكثر من ذلك كنشوفو المخزن غادي وجاي من فرنسا ودول الخليج وتيظيع الزبابل ديال فلوس الشعب حسبي الله ونعم الوكيل,negative
عارفين غير البرويصيات والزيادات على ظهر الفقراء,negative
وفين الحق الدولة على المواطن .العيش الكريم .الشغل .الصحة .التعليم,negative
قانون ديال سويسرا ...في الدولة ديال الخريخرة,negative
هذا عار هذا عار,negative
ناس الخليج لا يهتمون الا بالجنس .. ناس متخلفين وعديمي الاخلاق ...,negative
لعنة الله عليكم وعلى هد الصفحة الصهيونية أنتم ظد.إسلام مجرمين تفو عليكم عاهرة,negative
هذه هي طبخة المفسدين باختصار ,negative
كفاكم تمتيللا على الشعب المغلوب على امره نريد ملموسة فالمواطن داءما هو الضحية ,negative
زيت مقلدة.اين هي لجنة المراقبة لضبط هذه الزيت المشبوهة حتى لايقع لها ما وقع للاضحية.. والمستهلك هو الضحية.... ,negative
أسئلة سخيفة يستغلون بها الضعفاء تساله مارايه فيمن تضع العدسات سؤال بليد لشخص يفتقر لابسط الاشياء و هو العيش الكريم,negative
هذه هي نتيجة التعليم المتدهور,negative
تفو عليكم اوساخ,negative
لعنة الله على أصل مكم,negative
جريدة فاشلة,negative
الله يلعنكم يا صهاينة يا أولاد الكلاب,negative
والله يوما ما سوف تلعنون اليوم,negative
هذه حقيقة العرب ، نتأسف إن كنت منحدرا من شبه الجزيرة العربية ،,negative
مسكين الشعب المغربي. غريب في بلاده و غريب في غربته و الحولي يرعى في الزرعه,negative
كمشيو عند الوسخ دالبشار وسولوهم كمارة دالخرة باغي يمشي لأوروبا,negative
حسبنا الله زنعم الوكيل. اللهم ولي أمورنا خيارنا. أمين,negative
تفوووو علي شعب بقاية المجتمع ,negative
.لا حول ولا قوة ولا قوة إلا بالله العلي العظيم...ذمرتوا شبابنا بالمخدرات من اجل الفيلات والكاطكاطات ,negative
لما لا تدهب انت الى الجحيم وتهنينا وتهني دوك الناس من المدابح لي كدير انت والجيش ديالك,negative
راه قال الحقيقة مابغيناش نكون عرب.. شكون اللي كان السبب فحروب الشرق الأوسط ياك بسباب الحكام العرب الخونة.. هوما سباب الدمار .. العرب جايبين الذل,negative
لاحياة على من تنادي,negative
لاحولا و لا قوة الا بالله. اللهم يارب اعن هذه الأم على جمع شمل هذه العائلة و تربية اوالدها و اصلح أمور هذا البلد الطيب. ,negative
حسبنا الله ونعم الوكيل، أليسوا هؤلاء أولى بالتنمية أولا قبل الكوت ديفوار ؟ ,negative
 المغرب ليست دولة انسانية..,negative
 الله يكون في عون هذه الاسرة، المرجو ارسال هذا الخبر الى وزارة السيدة الحقاوي و شكرا لكم. ,negative
التهميش والضعف وعدم وجود إمكانية التدفئة.,negative
رحل زمن العرب الشرفاء,negative
علاش كاتكذب علاش و تتقتطع الكلام خارج سياقه تدليس و تحريف و استحمار للعقول,negative
المغاربة تجذبهم الأوهام و دنيا و موسيقا ورقص أما حقوق إنسان مجرد كدبة الغرب على العرب فهم يخضعوننا بكلمات ,negative
البطالة وانعدام الديمقراطية والقضاء والمنافسة الشريفة والمساواة في الحقوق والواجبات وتفشي رهيب الفوارق الطبقية هي التي تجعل الشباب كيفما كان مستواه الهروب الى أوروبا ,negative
أكبر مشكل يواجه المغاربيين هو عدم معرفتهم ماذا يريدون :,negative
الشعوب العربية و شعوب شمال إفريقيا لا تريد شريعتكم الهمجية، الشريعة دمرت سوريا والعراق وأفغانستان واليمن وليبيا والجزائر العشرية السوداء ,negative
دار الضريبية تمتص دماء المساكين من اجل انعاش انفسهم حذاري لمن قام ببيع عقار ولم يصرح ، فسوف يتم حضر حسابه البنكي ، واخد كل امواله ,negative
يا اصحاب المناصب ...اتقوا النار ولو بشق ثمرة... ,negative
نعلت الله عليه ولد الحرام الكلب ولد زنقة الله يعطيه شلل,negative
اللاعب غير مُقيد في لائحة الأساسية للفريق,negative
عذرا بوصوفة... فالفرحة تأجلت إلى مونديال روسيا.,negative
كرهت سوفيان بوفال هاد النهار السيد والو منين تاتشوف رياض محرز وتشوف بوفال تايضرك راسك فرق كبير,negative
لاعب استعراضي فقط لكن نتمنى له التوفيق,negative
لاعب استعراضي لا اقل ولا اكثر,negative
إستحالة العودة,negative
هاد السيد ناقص كيلعب غي لراسو كيكتر من المروغات أو أغلبية هو لي كي قتل الهجمة تعرابت او السعيدي حسن منو,negative
بوفال اعتقد انه ليس في أفضل حالاته. خاصو يولي يطلق الكورة من رجليه و يشارك الأصدقاء ديالو في الدفاع ,negative
نعيش في عصر السفاهة,negative
فيصل فجر تقريبا هاد الموسم. احتياطي و ضعف مستواه قد يفقد مكانه في راسيا,negative
ادم ماسينا لن يلعب للمغرب و لا يعترف بأصوله فلا داعي لمتابعته,negative
لك الله يا وطني، اصبروا يا إخواني و أشكركم ما دمتم أوفياء لنفوسكم و فضلتم هذه الحالة على التجارة في المخدرات أو السرقة كل الأعمال التي تكتسب رزق حرام و يبقى مصيرها السجن,negative
خطة الحقد والكراهية لبعضنا بعض هذا سعودى وآخر مريض والآخر انانى وووو الجهل فبراير أمة الجهل وتحيا المرأة العربية,negative
السياقة اصبحت تخيف اغلب المغاربة ,negative
دة قمه الفساد يلا روح على الفندق فى الرياض عند عمك محمد بن سلمان,negative
بدلآ من خبر تافه يدل على أن العرب لا يفكرون الا بغرائزهم الجنسية,negative
يا أمة ضحكت من جهلها الأمم,negative
الله يرحمو ويسع عليه وبرزق أهله الصبر والسلوان هذا قدره ان يموت مدفونا مرتين تغمده الله بواسع رحمته ,negative
إن لله و إن إليه راجعون...يجب الاستماع لكل من له صلة بسقوط السور. ,negative
رحم الله الفقيد واسكنه فسيح الجنان هو وباقي الشهداء والهم ذويهم الصبر والسلوان ,negative
حراك الشعبي المبارك المقدس عرى وشوه وفظح الدولة المخزنية.,negative
االله يرزقنا شي موتا مستورة ياربي ,negative
في بلادي اذا لم يقتلك الظلم و الفقر و الحكرة و الجوع و الحاجة فانه يقتلك القدر الذي يكون سببه الفوضى و الاهمال الطبي,negative
لا اله الا الله. الله ارحم التلميذ شادي . واصبر ميمتو . لي مات ماعمرو إتعوض وخا عطاوك مال دنيا كلها . إنا لله وإنا إليه راجعون .,negative
مغربنا للأسف كل شيء فيه فوضوي، ,negative
لكن للأسف الشديد الرشوة استفحلت في مجتمعنا وأصبحت شيئا عاديا,negative
كعادتها الدولة لاتحقق في الشكايات حتى تسقط الارواح ,negative
أموال طائلة تصرف في الهباء كل سنة صفقات أسلحة ارضاءا للغرب,negative
.مهمشين لا يهمكم إلى المساعدات الاجتماعية,negative
المغاربة ياحبيبي حتى زيت الزيتون اصبح فوق الطاقة الشرائية ,negative
النهاري وامثاله ياكلون الغلة ويلسون الملة ,negative
المغاربة ماقادرين حتى على الخبز ، ما أذراك بأرگان ,negative
إقرأ التاريخ يا جاهل .وعندئدين قول او لا تقول,negative
وكواك على ثقافة الظلام! ,negative
السي انهاري راك كتخربق. وكاتخرف. واش ماعندك مايدار,negative
شوفو الجهل ديال العماري واش النهاري قال كلام ديال العيب قال كلام كلنا عارفينو,negative
ولا سحور بابا عيشور ,negative
إتهم الرجل التقي ااذي يخاف اللّٰه بالتكفير وهذا إفتراء وبهتان اللّٰه إسمح ليه,negative
أنت مجرد رجل لا تجيد الكتابة ولا القراءة ومستواك الدراسي ضعيف جدا عجبا من نسبوك امين عام ورئيس منطقة وأن لاتستهل حتى شاوش إبقى بعيدا عن الفتوى في الدي,negative
حوادث مميتة على الطريق بسبب الأشغال المستمرة منذ سنتين,negative
"كم يؤلمني أن ارى هؤلاء ""الدكاترة على الورق"" ... لا زين لا مجيب بكري !! فهاؤلاء لا يهمهم إلا راتب الأستاذ الجامعي",negative
..اللهم رزقنا الصبر كما رزقته عبادك من قبل وأرنا المفسدين و الضالمين منا وفضحهم يا رحمان سبحانك,negative
" ""الحقوق المهضومة"" ",negative
 من العار أن يبقى ملف هؤلاء الدكاترة العاملين في قطاع التربية الوطنية عالقا في دهاليز الحكومة ووزارة التربية الوطنية...,negative
 مجموعة من الانتهازيين لا يؤمنون بمبدأ تكافئ الفرص وجدت فيهم البهلوني بنكيران و الحكومة الحل التقشفي,negative
 صبح من السهل إتهام الناس بالتكفير و الإرهاب كلما خالف أحدا رجال السلطة أو لم يتبع أهواءهم لو كانو يقرؤون كتاب الله لعلموا ,negative
 البحث العلمي أصبح مهزلة ,negative
 و الله حرام دكاترة في الشارع يحتجون في حين ان الخصاص مهول في الجامعات,negative
 للاسف النهاري وغيره من التكفيريين اخترقوا نسيجنا الاشعري وبداوا يكفرون ويحرمون على حسب ميزاجهم ,negative
 فقهاء الجهل لا تفوتهم فرصة إلا و باعدوا الإسلام عن زمانه و مكانه,negative
 خلاصة القول النهاري هو قنبلة هيدروجينية تهدد المغرب وامنه واستقراره ,negative
  كفاكم غباءً ,negative
  انها قمة الغباء ، من اراد ان يحتفل فلا احد يمنعه، ومن لم يرد ذالك فلا احد سيجبره على ذالك,negative
  رأس السنة شأنها شأن عيد المولد النبوي بدع ومنكرات,negative
  هنا بعض المعلقين وصلت بهم الغباء الى حد تجعله يهاجم النصارى,negative
  حرم على راسك لي بغيت حنا لا تفرضش علينا شي حاجة سير حدا قبر النبي او بكي حتى تشبع . ,negative
  الغرب النصارى الكفار ...لقد سئمنا من نفاقكم...إلى كنت رجل او عليك لكلام فل تقاطع الغرب الكافر بطائراته وأدويته واختراعاته..,negative
الحرام والحلال لا نراه الا في الشكليات. ثقافة التخلف ستبقى لقرون أخرى. ,negative
 مياه عادمة تصب في نهر سبو هذه تعتبر فضيحة من العيار الثقيل لان نهر سبو يغذي الانسان والحيوان ويذهب لسد الوحدة ,negative
 فضيحة وجراءم في حق الانسان والحيوان والنبات ,negative
 كي لا تتشبه يا شيخنا بالكفار، كان عليك ان تحرم ايضا ادويتهم و طبهم و سياراتهم و حواسيبهم و هواتفهم و المكرفون الذي تخطب به و الانترنت التي نقرأ بها كرهكم للناس اجمعين ,negative
 لا اظن انه توجد مدن في العالم اقبح و ابشع من المدن المغربية.,negative
 دولة الفوضى سياسة حكومة بنكيران وبعد العثماني دمرت التعليم العالي,negative
 المواطن الفاسد,negative
 لاحظت أكثر المعلقين من بني صهيون,negative
كل هذه المشاكل يتسبب فيها المواطن الفاسد، الذي لا يحترم قانون البناء في المدن,negative
وإذا أسند الأمر إلى غير أهله فانتظر الساعة,negative
لكن العيب ليس في العماري بل العيب في من انتخبوا عليه وأوصلوه كي يتصرف في أمورهم ,negative
جرائم عمرانية واقتصادية واجتماعية في حق الشعب.,negative
مدن تفتقر لابسط مقومات الحياة. لا توجد محاسبة ولا معاقبة في حق المسؤولين عن هذالجرائم. الوضع سيتفاقم اكثر. ,negative
نتيجة سنوات التسيير السيئ لشباط ثم من بعده الأزمي، لا ننسى السابقون.,negative
النقطة السوداء الوحيدة هي مجرى المياه العادمة التي تخدش عذرية الطبيعة و رونقها,negative
 يعاني التهميش والتحقير من طرف المسؤولين الدين تعاقبوا على تسيير المغرب مند الاستفلال الى يومنا هدا لا بنية تحتية لا منشآت لا ادارات لا كليات لا صناعة لا اسواق ولا هم يحزنون تتلقى الضربات والمصائب,negative
الفقر والجوع والغلاء البطالة السبب الرئيسي في فاجعة الصويرة وغيرها,negative
ولاتغطية الشمس بالغربال .فاجعة الصويرة تخفي من ورائها ملايين الصحايا من المغاربة الدين يتدورون جوعا.القفة كانت لصالح النساء دون الدكور .انها العنصرية . ,negative
الله يستر ما كنتش تا نتيق بمرض الكرسي حتى لهاد الدرجة ، ولكن الان تاكدت منه وبالاخص عند المنافقين الاخوانيبن لي خربو الدول الاسلامية او ضحكو على شعوبها باسم الدين.,negative
بديتو تاني يا صحافة المرقة والله لا صورتو شي حاجة من الوداد حينت بزاف عليكم,negative
السبب هو الدولة التي ساهمت بشكل كبير في افقار الجهة وتنمية مناطق على حساب اخرى اكبر اقليم واقفر اقليم الدي هو شيشاوة,negative
الفقر الفقر الفقر ,negative
المغرب ليس زبونا وفيا لفرنسا بل مستعمرتها السابقة و الحالية. ,negative
الفن تعفن لا لحن لا كلمات بحال اعمالهم بحال اخلاقهم بحال كمامرهم,negative
كفاك عيش بالوهم والكذب عن نفسك قبل الاخرين.نعم اصبحنا شر امة اخرجت للناس بعدما قام العربي بقتل اخيه العربي وبعدما قام المسلم بقتل اخيه المسلم ,negative
صحافة المجاري عودوها لامكم ديما وداد,negative
ياربي السلامة علي مغرب كف دير لا حول ولا قوة إلا بالله العلي العظيم حسبنا الله ونعم الوكيل في هذ المسؤولين......؟؟؟ ,negative
حسبي الله ونعم الوكيل محاولة خلق أعذار للفشل أعذار تافهة,negative
قي لمغريب لمشروع الا مسمتو لحسان التاني اسميوه محمد السادس، لملك عند الحق اسمي لهشروع بسميتو الى مولو بمالو الخاص. ,negative
المغرب مزال بعيدا عن هذه الصور والادعاءات .الى مدى يستفيد المواطن الفقير من هذه الأقما,negative
 القمر لا يسمن ولا يغني من جوع التعليم والصحة أولى بهذه الأموال اما اذا اردتم ان نقول بأننا ننافس اسبانيا وفرنسا في الفضاء فلكم ذالك نحن فعلا كذلك,negative
الله أزيدكوم عداب في عداب,negative
المشكل في المغاربة الخانزين لي ممربيينش,negative
تحياتي للوداديين مع محب رجاوي هانية كورة فيها خسران ورباح كلشي ديال الله تحياتي لبيضاوة لحرار,negative
لما تبنى المراحيض والحدائق والملاعب تكون من الطراز الرفيع فيمر منها الهمج المغربي فيسرقون الاقفل والصنابير ويقتلعون الرخام والمقاعد وكل ماهو جميل,negative
⚪ غريب امركم يا صحافة العار وقنوات الصرف الصحي ,negative
داكشي كبير عليكم ديال العالمي بقاو غير افريقي والله يخلف علي الحكام افارق ,negative
المغربي يظن أنه وصل إلى القمة. وينسى البطولة الضعيفة والملاعب الكارثية. ما وصل إليه الوداد وراءه مدرب محنك. حملة مسعورة,negative
#حربكم_فاشلة_فلاتحاولوا,negative
لدينا تجارب لمثل مايقع الان من تشويش واشاعات وفتنة على المدرب وعلى اللاعبين نعم هناك أخطاء ,negative
لاينبغي لصحفي يحترم نفسه ويحترم مهنته ان يطرح مثل هذا السؤال,negative
الله يرحمنا والله يفضح جميع الغشاشين الذين يتلاعبون بميزانية الدولة واقصد هنا الجماعات المحلية. ,negative
هذا السؤال لايطرح الا على رجل له زوجتان من احدى زوجاته,negative
لا حول ولا قوة الا بالله اللهم ارحمه واجعل مثواه الجنة,negative
ليسوا ارهابيين و لكنهم مخربون,negative
مسجد الشعب المغربي المقهور,negative
لدواعي امنية.تعني تفادي همجية بعض العقول الضعيفة.لا تجيد كيفية الحوار المتبادل,negative
واخا جا فب مدينة وسخوها بلكلاب في سطوحة ديال لعمارات ولفاسد واستهلاك المخدرات,negative
اكبر بلد مصدر للمخدرات,negative
غدا تقول الصرف الصحي مبقاء عندكم ميتقال,negative
الاردني لموسخ اخد درسا لن ينساه في سطيف واكل ما اكل الحمار صدقوا عندما قالوا عليه صعلوك فوقاش كنت تفهم شكون دخلك ميدي 1 واش تفهم في الصحافة,negative
انت.مالك.خاسر.شي.حاجة..كهمك..نشر.وتصوير.التخريب.والاعتذاء.علي.الممتلكات.الخاصة.والعامة...هانت.فهمتي راك.عارف.كلشي . وعلاش...دواعي.امنية,negative
الناظور لن تكون جميلة الى بإطلاق سراح المعتقلين ناصر زفزفي ومن معه الله يطلق سراحهم,negative
مدينة سيدي افني معندها مع المنافقين او الشفارة لي داز مبقاش اعاود,negative
اكبر واحد خارج علينا,negative
سؤال يحمل في طياته كل الحقد و البغضاء للمغرب. اتمنى ان يتجاوز هذا الصحافي محنته الفكرية وان يعود الى وعيه.,negative
سؤال يعبر على أن هذا الصحفي مريض وذو مستوى في الحضيض,negative
ومادا تنتظر من الاغبياء الا مثل هده الاسءلة الغبية,negative
يوم ممطر يفضح الكثير من الاختلالات......وليست المرة الاولى....فمتى رحمنا الله بالامطار الا وتظهر عيوب المقاولات في الطرقات بصفة خاصة,negative
سؤال غبي و جواب ذكي صليبي ,negative
سامسونغ لاانصح بشرائه ابدا ،اللهم اتي قد بلغت,negative
أين نواب الأمة اللي منحت لهم الاصوات الانتخابية للدفاع على مصالحنا .؟؟؟,negative
قولوا ليهم را المواطن يغتصب,negative
وجدة تحتضر يا عثماني يا وزراء يا نواب الأمة ! انكم انتم من تصنعون الفتن,negative
 البطالة متفشية بشكل مهول والإقتصاد منهار ! إنكم مطلعون على كل شيء ولكن (ممسوقينش) !,negative
تونس😢والله حشوما عليهم راس المسخ خارج من عندهم ما من المغرب العربي,negative
السعودية الحاجة الوحيدة لمحتاجة من المغرب هم العاهرات المغربيات,negative
شعب مكلخ,negative
المواطن يغتصب من طرف الدولة,negative
ويل الشيطان مال هدو تسعرو. هدشي لي ناقصنا حنى يكفي حريرتنا. فين الامن,negative
قناة العمى تيڤي ليس شوف تيڤي قناة العار والكذب وإستحمار الشعب دائما تشعل الفتنة وهذا هو إختصاصها,negative
ياله من شرير,negative
باينة ف وجهم شريرات,negative
كلامك تافه ومقرف,negative
لا يفلح الساحر حيث اتى اللعنة على المشعودين,negative
الله ستر العيب والله غفر لك,negative
سبحان الله وجها ديال الشر حسبي الله ونعم الوكيل,negative
لو كان الخوخ يداوي كون داوا راسو هذا مثل مغربي الجهل والامراض نفسية تغلب على بعض المريضات ويفعلن ما يفعلن ولكن لايفلح الساحر مهما عمل,negative
تفوووووو على حالة وجاه النحس بحال الجنيات,negative
تفو بنادم باقي جاهل ولكن صراحتاً هاد لولاد عجبوني فيها,negative
لا حول ولا قوة الا بالله العلي العظيم الله يهدي من خلق,negative
لا للعمل بالكونترا في التعليم,negative
في العالم العربي دائمآ وخاصة سوريا وفلسطين واليمن ....... يموت من لا يستحق الموت على يد من لا يستحق الحياة,negative
الله يلعن بشار,negative
يا ستار ربي يستر اخوانا المغاربة ربي يكون في عونكم اخوكم من الجزائر,negative
يا ربي تلطف بنا الله يرحم الناس لي ماتوا و يصبر اهلهم .,negative
ان لله وان اليه راجعون ولا حول ولاقوة الابالله العلي العظيم,negative
سبحان الله فاجعة وراء فاجعة الله يحفظ هذا البلد و شعبه,negative
المهمشين في المغرب الامازيغ,negative
سمحي لينا الوليدة ، راه القدس هو الول !!,negative
رسالة مؤثرة جدا.. يريدونني ان اعتذر!,negative
أمريكا بلد العنصرية والقذارة فعلا اشمئز من شعبها ذا الأغلبية القذرة,negative
يلي بدو يدق الباب بدو يسمع الجواب,negative
امريكا هي من صنعت الارهاب بالعالم كله,negative
يلعن كرامتك أن بقي منها شيئ اصلآ ذليل قزم ذيل الكلب,negative
جميع حكام العرب خونة بمعنى الكلمة و على رأسهم مصر و الاردن و السعودية و الإمارات و سوريا ثم يأتي باقى الأنظمة الفاسدة.... الله لا ترحم منهم أحد و انتقم لكل مسلم مظلوم,negative
.. فيقوا يا عرب كفا من التخلف,negative
هاد خياتنا باغيين يفرقوا المغاربة بأي طريقك,negative
والدولة مسايرهم فخططهم الجهنمية,negative
لا اعتز بكم كمغاربة مسلمين ,negative
فيما قريب سنجد أنفسنا في وضع كوضع الدول الثنائية الهوية ويبدأ الصراع وتدخل الأجانب على أشده,negative
المغرب في خطر وعنصريو الأمازيغية يلعبون بالنار وبمستقبل المغاربة ,negative
الواقع وهوأن هؤلاء دخلوا مستنقعا لن يخرجوا منه بأي نتيجة ,negative
الدولة تمارس ألعنصرية ضد مواطنيها هل نحن الأمازيغ مواطنين من الدرجة التانية,negative
مكلخ لا يصدر إلا عن المكلخين,negative
اويلي اش هاد العجب ياربي السلامه,negative
هدا يدل على ان الجزاءر تموت حقدا من المغرب سمهم بارك فيهم,negative
هذا صحافي مسكين الحقد والغل املئ قلبه,negative
جواب كاف وشاف لا يفهمه الا اصحاب الفكر الراقي على سؤال ينم عن الحقد والكراهية فعلا سؤال بليد,negative
مع من نحن !!! مخلوقات غريبة,negative
سؤال غبي من صحافي أغبى،أظن أن هذا السؤال لا يرقى إلى المكان وإلى الشخص الذي طرح عليه،بل هذا مجرد كلام الشوارع لا غير,negative
سؤال بايخ من صحفي جزائري سخيف بايخ يليق يقولو كما قالو رابح ماجر ,negative
هذامن بين الأسباب التي جعلت ترامب يعترف بالقدس لإسرائيل. هذا الشتات وهذه الكراهية بين الشعوب العربية,negative
و هاد ماكرون راه واحد الجحموم ماتقوش فيه راه فراسو غي فرانسا و المصلحة ديال فرنسا حذاري منه,negative
ماتو جدودنا و ماتو والدينا و رانا خايفين نموتو و نخليو ولادنا تلعبو بيهم كيما تلعبو بينا..... المسلم أخو المسلم.,negative
صحفي هاوي عنده ذماغ طفولي . وسؤال لا يمث بالاحترافية الصحافية. و الرد كان قاسي هههههه,negative
يا سبحان الله يا سبحان الله البرلمان المغربي ,negative
حكام العرب لم يعد همهم التطبيع او تطويع ﻻنهم ابدعوا في تجويع كل الشعوب,negative
انه شيعي نعلة الله عليك استمتاع باختك ام امك يا حمار الزواج على سنة الله ورسوله,negative
لمن سينسب الأطفال المترتبين عن هذه العلاقة الفاسدة؟,negative
